sexo,raça,idade,frequenta_escola,frequentou_escola,curso_frequentado,terminou_curso,V4001,V4002,V4003,V4004,condicao_domicilio,num_pessoas_domicilio,bolsa_familia,aux_governo,renda_per_capita,num_serie,evasao
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,2,Não,Não,2115.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,3713.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1225.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,3520.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,1,Não,Não,1400.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - ainda pagando,3,Não,Não,2733.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,667.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Alugado,6,Não,Não,1570.0,1,1.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,1112.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Sim,Não,Próprio de algum morador - já pago,5,Não,Não,2506.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1140.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,3,Não,Não,1400.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,150.0,2,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,2,Não,Não,400.0,3,0.0
Mulher,Preta,16,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,4,Não,Não,1113.0,1,1.0
Homem,Preta,16,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Alugado,4,Não,Não,1113.0,1,1.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,4,Não,Não,1625.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por empregador,6,Não,Não,613.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1088.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,5,Não,Não,1000.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,450.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,2667.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,2067.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1326.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,2575.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,543.0,2,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,5,Não,Não,760.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1580.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Sim,Próprio de algum morador - já pago,5,Não,Não,1440.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,4,Não,Não,500.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,2600.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,6,Não,Não,308.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,4,Não,Não,1025.0,1,1.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,1300.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,980.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1250.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1050.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,4,Não,Não,875.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,4,Não,Não,1250.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,4,Não,Não,2038.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,967.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,2583.0,1,1.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,5,Não,Não,1320.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,1243.0,3,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,2225.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,2333.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,2607.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,1,Não,Não,800.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1533.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,4,Não,Não,1150.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por empregador,4,Não,Não,2625.0,4,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Cedido por familiar,4,Não,Não,4250.0,2,1.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,3375.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Sim,Próprio de algum morador - já pago,5,Não,Não,1116.0,3,0.0
Homem,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,3,Não,Não,2023.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,6,Não,Não,858.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Cedido por empregador,4,Não,Não,625.0,2,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,2525.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,4,Não,Não,1060.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,5,Não,Não,1184.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,1200.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1575.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,3,Não,Não,767.0,4,0.0
Mulher,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,2,Não,Não,1150.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,2,Não,Não,1150.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,3,Não,Não,1634.0,3,0.0
Homem,Parda,16,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,3,Não,Não,3667.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,5,Não,Não,1800.0,3,0.0
Homem,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,610.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,5,Não,Não,820.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,0.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,836.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Sim,Cedido por empregador,4,Não,Não,518.0,1,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Sim,Cedido por empregador,4,Não,Não,518.0,1,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,9,Não,Não,856.0,2,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,9,Não,Não,856.0,2,1.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,9,Não,Não,856.0,3,1.0
Mulher,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,4,Não,Não,600.0,1,1.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,375.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,6,Não,Não,1258.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,2,Não,Não,1050.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,8,Não,Não,500.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,1000.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido de outra forma,5,Não,Não,1180.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,400.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,868.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,2,Não,Não,200.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - ainda pagando,7,Não,Não,379.0,3,0.0
Homem,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,1600.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,3,Não,Não,0.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,333.0,1,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1810.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,5,Não,Não,1056.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Cedido por familiar,6,Não,Não,158.0,2,1.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,3,Não,Não,440.0,1,1.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1499.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Sim,Próprio de algum morador - já pago,4,Não,Não,1750.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,3,Não,Não,1173.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1600.0,3,0.0
Homem,Parda,15,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,0.0,1,1.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Alugado,3,Não,Não,500.0,3,1.0
Mulher,Parda,15,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,3,Não,Não,500.0,1,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Cedido por empregador,7,Não,Não,214.0,1,1.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1302.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,264.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido de outra forma,4,Não,Não,2213.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,3100.0,3,0.0
Mulher,Amarela,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,5,Não,Não,1580.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,4,Não,Não,6838.0,3,0.0
Homem,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,6,Não,Não,1734.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,77.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,1,Não,Não,2500.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1238.0,3,0.0
Mulher,Branca,16,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,8,Não,Não,695.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Cedido por familiar,4,Não,Não,1250.0,2,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,4,Não,Não,1913.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,1044.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,3,Não,Não,3233.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,400.0,2,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,808.0,2,1.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,534.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido de outra forma,5,Não,Não,340.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido de outra forma,5,Não,Não,340.0,3,0.0
Mulher,Branca,14,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1273.0,1,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1275.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por empregador,4,Não,Não,975.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,767.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,5,Não,Não,520.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,7,Não,Não,197.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1901.0,2,1.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1067.0,2,1.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido de outra forma,4,Não,Não,3238.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,3167.0,4,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1350.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,3,Não,Não,3440.0,4,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,5,Não,Não,1660.0,2,1.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,1150.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Alugado,5,Não,Não,940.0,2,1.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,722.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,3150.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,4,Não,Não,1125.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,7,Não,Não,709.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,5,Não,Não,2360.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,1450.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,533.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Sim,Não,Próprio de algum morador - já pago,4,Não,Não,1208.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,647.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,5,Não,Não,720.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,840.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,840.0,3,0.0
