"sexo","raça","idade","rede_de_ensino","frequenta_escola","frequentou_escola","curso_frequentado","ultima_serie_frequentada","terminou_curso","V4001","V4002","V4003","V4004","condicao_domicilio","num_pessoas_domicilio","bolsa_familia","aux_governo","renda_per_capita"
"Mulher","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",1067
"Mulher","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Cedido de outra forma",4,"Não","Não",3238
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Quarta (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",3167
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",1350
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Quarta (o)","Sim","Sim",NA,NA,NA,"Alugado",3,"Não","Não",3440
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Alugado",5,"Não","Não",1660
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",2,"Não","Não",1150
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Sim",NA,NA,NA,"Alugado",5,"Não","Não",940
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",5,"Não","Não",722
"Homem","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",3150
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - ainda pagando",4,"Não","Não",1125
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - ainda pagando",7,"Não","Não",709
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - ainda pagando",5,"Não","Não",2360
"Homem","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",2,"Não","Não",1450
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",533
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Sim",NA,"Próprio de algum morador - já pago",4,"Não","Não",1208
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Alugado",3,"Não","Não",647
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Cedido por empregador",5,"Não","Não",720
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",840
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",840
"Homem","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",5,"Não","Não",1487
"Homem","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Cedido por empregador",6,"Não","Não",1450
"Mulher","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Primeira (o)","Não","Não","Não","Não","Não","Cedido por familiar",5,"Não","Não",740
"Mulher","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",5667
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Quarta (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",2,"Não","Não",1450
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",5,"Não","Não",1594
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Cedido por familiar",3,"Não","Não",1333
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Alugado",1,"Não","Não",3700
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",941
"Mulher","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",5,"Não","Não",664
"Homem","Branca",16,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Não","Sim",NA,NA,NA,"Próprio de algum morador - já pago",1,"Não","Não",NA
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",5,"Não","Não",900
"Mulher","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Primeira (o)","Não","Sim",NA,NA,NA,"Alugado",8,"Não","Não",688
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Alugado",8,"Não","Não",688
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",4,"Não","Não",20500
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",1137
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",4,"Não","Não",4978
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Alugado",4,"Não","Não",903
"Homem","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Primeira (o)","Não","Sim",NA,NA,NA,"Cedido por familiar",2,"Não","Não",250
"Mulher","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Cedido por familiar",2,"Não","Não",250
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Cedido por familiar",4,"Não","Não",925
"Homem","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - ainda pagando",5,"Não","Não",14160
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",5,"Não","Não",1165
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Alugado",4,"Não","Não",1275
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - ainda pagando",5,"Não","Não",900
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Primeira (o)","Não","Sim",NA,NA,NA,"Próprio de algum morador - já pago",9,"Não","Não",608
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",4,"Não","Não",2250
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",5,"Não","Não",720
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",5,"Não","Não",720
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",200
"Homem","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",2,"Não","Não",900
"Mulher","Parda",16,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Próprio de algum morador - ainda pagando",3,"Não","Não",600
"Mulher","Preta",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Cedido por familiar",4,"Não","Não",175
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Sim",NA,"Próprio de algum morador - já pago",3,"Não","Não",300
"Homem","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Alugado",5,"Não","Não",3725
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - ainda pagando",4,"Não","Não",750
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",4,"Não","Não",1450
"Homem","Preta",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau",NA,NA,"Sim",NA,NA,NA,"Próprio de algum morador - já pago",4,"Não","Não",1406
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Alugado",3,"Não","Não",913
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",5,"Não","Não",1480
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",5,"Não","Não",1480
"Homem","Preta",16,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Primeira (o)","Não","Sim",NA,NA,NA,"Próprio de algum morador - já pago",4,"Não","Não",600
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",4,"Não","Não",175
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",473
"Mulher","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau",NA,NA,"Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",1267
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - ainda pagando",9,"Não","Não",856
"Homem","Amarela",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Sim",NA,"Alugado",3,"Não","Não",1133
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - ainda pagando",3,"Não","Não",2433
"Homem","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Próprio de algum morador - já pago",2,"Não","Não",850
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",4,"Não","Não",3653
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",1491
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - ainda pagando",4,"Não","Não",1378
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Sim",NA,"Cedido por familiar",3,"Não","Não",1733
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",2,"Não","Não",900
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",5,"Não","Não",1220
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Sim","Próprio de algum morador - já pago",2,"Não","Não",250
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",1337
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",4,"Não","Não",1275
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Alugado",2,"Não","Não",0
"Mulher","Preta",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",1067
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Alugado",2,"Não","Não",3400
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Alugado",4,"Não","Não",1325
"Mulher","Branca",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",4,"Não","Não",5875
"Homem","Parda",16,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Alugado",2,"Não","Não",915
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",4,"Não","Não",1525
"Homem","Preta",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",5,"Não","Não",2370
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",941
"Homem","Preta",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",2,"Não","Não",1755
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Próprio de algum morador - já pago",5,"Não","Não",702
"Homem","Amarela",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Alugado",4,"Não","Não",1475
"Mulher","Preta",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",500
"Mulher","Amarela",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",6,"Não","Não",2137
"Mulher","Parda",17,NA,"Não","Sim","Regular do ensino médio ou do 2º grau",NA,NA,"Não","Não","Não","Não","Próprio de algum morador - já pago",9,"Não","Não",167
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",4,"Não","Não",1509
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",1743
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Cedido por empregador",3,"Não","Não",2100
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Próprio de algum morador - ainda pagando",5,"Não","Não",1382
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Primeira (o)","Não","Não","Não","Não","Não","Alugado",4,"Não","Não",631
"Mulher","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - já pago",3,"Não","Não",1004
"Homem","Parda",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Segunda (o)","Não","Não","Não","Não","Não","Próprio de algum morador - já pago",4,"Não","Não",475
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",1037
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Não","Sim",NA,NA,NA,"Cedido por familiar",3,"Não","Não",1400
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Não","Não","Não","Não","Próprio de algum morador - ainda pagando",3,"Não","Não",2200
"Mulher","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",1167
"Homem","Branca",18,NA,"Não","Sim","Regular do ensino médio ou do 2º grau","Terceira (o)","Sim","Sim",NA,NA,NA,"Próprio de algum morador - já pago",3,"Não","Não",6167
